# Time (s),X (m),Y (m),Z (m),E0,E1,E2,E3,W1 (rad/s),W2 (rad/s),W3 (rad/s)
0.911595,0.213383,2.342647,123.667865,0.964705,6.151097,46.322249,0.996426,-0.081986,0.020313,-0.000783,-0.033962,0.008394,0.000000
0.925296,0.226777,2.427634,124.305894,0.990469,6.254739,46.813659,0.996406,-0.082217,0.020371,-0.000783,-0.033991,0.008509,0.000000
0.938997,0.240520,2.514025,124.950554,1.015695,6.356212,47.290242,0.996386,-0.082448,0.020429,-0.000783,-0.033664,0.008403,0.000000
0.952698,0.254606,2.601792,125.601642,1.040370,6.455461,47.751748,0.996366,-0.082676,0.020485,-0.000783,-0.033170,0.008191,0.000000
0.966398,0.269024,2.690900,126.258927,1.064356,6.551938,48.195035,0.996346,-0.082901,0.020541,-0.000783,-0.032778,0.008033,0.000000
0.980099,0.283765,2.781302,126.922115,1.087378,6.644539,48.613653,0.996326,-0.083125,0.020596,-0.000783,-0.032598,0.008001,0.000000
0.981857,0.285679,2.792994,127.007630,1.090271,6.656176,48.665795,0.996324,-0.083153,0.020603,-0.000783,-0.032591,0.008006,0.000000
0.983615,0.287599,2.804707,127.093237,1.093157,6.667787,48.717761,0.996321,-0.083182,0.020610,-0.000783,-0.032585,0.008012,0.000000
0.985373,0.289523,2.816440,127.178935,1.096035,6.679361,48.769482,0.996318,-0.083210,0.020617,-0.000783,-0.032578,0.008017,0.000000
0.988890,0.293387,2.839967,127.350601,1.101757,6.702381,48.872091,0.996313,-0.083267,0.020631,-0.000783,-0.032564,0.008027,0.000000
0.992406,0.297271,2.863574,127.522626,1.107438,6.725231,48.973601,0.996308,-0.083324,0.020645,-0.000783,-0.032546,0.008034,0.000000
0.995922,0.301175,2.887262,127.695006,1.113077,6.747912,49.074006,0.996303,-0.083381,0.020660,-0.000783,-0.032523,0.008037,0.000000
1.017515,0.325571,3.034422,128.760987,1.146841,6.883727,49.668116,0.996272,-0.083729,0.020746,-0.000783,-0.032288,0.007996,0.000000
1.039108,0.350675,3.184432,129.839266,1.179013,7.013135,50.221108,0.996241,-0.084075,0.020832,-0.000783,-0.031972,0.007903,0.000000
1.060702,0.376456,3.337163,130.929019,1.209594,7.136141,50.733352,0.996211,-0.084417,0.020917,-0.000783,-0.031741,0.007836,0.000000
1.089521,0.411852,3.544983,132.399680,1.247978,7.290539,51.355405,0.996170,-0.084872,0.021029,-0.000783,-0.031518,0.007779,0.000000
1.111762,0.439908,3.708334,133.546442,1.275772,7.402335,51.789276,0.996138,-0.085220,0.021115,-0.000783,-0.031374,0.007747,0.000000
1.134003,0.468565,3.874109,134.702463,1.302054,7.508050,52.185233,0.996107,-0.085567,0.021201,-0.000783,-0.031251,0.007719,0.000000
1.156243,0.497791,4.042168,135.866880,1.326829,7.607708,52.543739,0.996075,-0.085912,0.021287,-0.000783,-0.031155,0.007695,0.000000
1.178177,0.527135,4.210003,137.022584,1.349669,7.699577,52.858172,0.996044,-0.086252,0.021371,-0.000783,-0.031075,0.007674,0.000000
1.200111,0.556961,4.379782,138.184750,1.370877,7.784883,53.132966,0.996013,-0.086591,0.021455,-0.000783,-0.031022,0.007660,0.000000
1.201666,0.559095,4.391894,138.267402,1.372318,7.790681,53.150933,0.996010,-0.086615,0.021461,-0.000783,-0.031023,0.007660,0.000000
1.203221,0.561230,4.404016,138.350082,1.373744,7.796417,53.168541,0.996008,-0.086640,0.021467,-0.000783,-0.031024,0.007660,0.000000
1.204777,0.563368,4.416146,138.432789,1.375149,7.802069,53.185663,0.996006,-0.086664,0.021473,-0.000783,-0.031026,0.007661,0.000000
1.207887,0.567650,4.440433,138.598282,1.377897,7.813119,53.218425,0.996002,-0.086712,0.021485,-0.000783,-0.031027,0.007661,0.000000
1.210998,0.571940,4.464753,138.763874,1.380550,7.823794,53.249018,0.995997,-0.086760,0.021497,-0.000783,-0.031026,0.007661,0.000000
1.214109,0.576238,4.489107,138.929558,1.383108,7.834081,53.277366,0.995993,-0.086808,0.021509,-0.000783,-0.031024,0.007661,0.000000
1.217219,0.580545,4.513491,139.095326,1.385569,7.843982,53.303487,0.995988,-0.086856,0.021521,-0.000783,-0.031020,0.007660,0.000000
1.226196,0.593012,4.584024,139.574109,1.392234,7.870790,53.368660,0.995975,-0.086994,0.021555,-0.000783,-0.031014,0.007659,0.000000
1.235173,0.605536,4.654785,140.053400,1.398302,7.895199,53.419979,0.995962,-0.087133,0.021589,-0.000783,-0.031020,0.007660,0.000000
1.244150,0.618112,4.725754,140.533090,1.403811,7.917357,53.458320,0.995950,-0.087272,0.021624,-0.000783,-0.031035,0.007664,0.000000
1.255616,0.634242,4.816667,141.146148,1.410054,7.942469,53.488971,0.995933,-0.087449,0.021668,-0.000783,-0.031070,0.007673,0.000000
1.267081,0.650437,4.907848,141.759447,1.415496,7.964360,53.501151,0.995917,-0.087626,0.021712,-0.000783,-0.031116,0.007684,0.000000
1.278547,0.666692,4.999263,142.372789,1.420196,7.983266,53.496259,0.995900,-0.087804,0.021756,-0.000783,-0.031173,0.007698,0.000000
1.291165,0.684640,5.100110,143.047675,1.424549,8.000773,53.472063,0.995882,-0.088000,0.021804,-0.000783,-0.031249,0.007717,0.000000
1.303783,0.702639,5.201164,143.722174,1.428152,8.015266,53.430736,0.995863,-0.088197,0.021853,-0.000783,-0.031338,0.007739,0.000000
1.316402,0.720680,5.302383,144.396052,1.431085,8.027065,53.374151,0.995845,-0.088394,0.021902,-0.000783,-0.031435,0.007763,0.000000
1.329020,0.738754,5.403736,145.069135,1.433519,8.036855,53.306209,0.995826,-0.088592,0.021951,-0.000783,-0.031552,0.007792,0.000000
1.341638,0.756856,5.505202,145.741297,1.435547,8.045013,53.229053,0.995807,-0.088790,0.022000,-0.000783,-0.031650,0.007816,0.000000
1.354256,0.774982,5.606760,146.412428,1.437202,8.051668,53.143449,0.995788,-0.088990,0.022049,-0.000783,-0.031771,0.007845,0.000000
1.366874,0.793125,5.708393,147.082424,1.438492,8.056858,53.049640,0.995769,-0.089189,0.022099,-0.000783,-0.031885,0.007874,0.000000
1.389666,0.825924,5.892073,148.289269,1.439876,8.062424,52.859045,0.995735,-0.089553,0.022189,-0.000783,-0.032120,0.007932,0.000000
1.401585,0.843086,5.988171,148.918626,1.439987,8.062870,52.745728,0.995716,-0.089744,0.022236,-0.000783,-0.032246,0.007963,0.000000
1.413505,0.860246,6.084261,149.546554,1.439535,8.061051,52.619967,0.995698,-0.089935,0.022284,-0.000783,-0.032379,0.007996,0.000000
1.415314,0.862850,6.098842,149.641718,1.439416,8.060574,52.599778,0.995695,-0.089964,0.022291,-0.000783,-0.032400,0.008001,0.000000
1.417123,0.865453,6.113422,149.736846,1.439283,8.060040,52.579280,0.995692,-0.089994,0.022298,-0.000783,-0.032421,0.008006,0.000000
1.418932,0.868057,6.128001,149.831937,1.439137,8.059450,52.558473,0.995690,-0.090023,0.022305,-0.000783,-0.032443,0.008012,0.000000
1.422549,0.873262,6.157155,150.021999,1.438723,8.057784,52.514202,0.995684,-0.090081,0.022320,-0.000783,-0.032487,0.008022,0.000000
1.426167,0.878466,6.186302,150.211900,1.438264,8.055939,52.468954,0.995678,-0.090140,0.022334,-0.000783,-0.032533,0.008034,0.000000
1.429785,0.883669,6.215443,150.401637,1.437791,8.054036,52.423392,0.995673,-0.090198,0.022349,-0.000783,-0.032582,0.008046,0.000000
1.436992,0.894024,6.273463,150.778809,1.436835,8.050193,52.332380,0.995661,-0.090316,0.022378,-0.000783,-0.032667,0.008067,0.000000
1.444199,0.904373,6.331455,151.155325,1.435881,8.046356,52.241432,0.995650,-0.090433,0.022407,-0.000783,-0.032751,0.008088,0.000000
1.475986,0.949948,6.586953,152.809536,1.431691,8.029501,51.840945,0.995600,-0.090955,0.022536,-0.000783,-0.033205,0.008200,0.000000
1.507773,0.995391,6.841918,154.451044,1.427538,8.012796,51.441813,0.995548,-0.091484,0.022667,-0.000783,-0.033665,0.008313,0.000000
1.539559,1.040702,7.096355,156.079887,1.423420,7.996231,51.043971,0.995496,-0.092020,0.022800,-0.000783,-0.034115,0.008424,0.000000
1.636590,1.178224,7.869848,160.974375,1.411086,7.946620,49.837858,0.995329,-0.093702,0.023217,-0.000782,-0.035525,0.008772,0.000000
1.716035,1.289941,8.499612,164.895031,1.401237,7.907003,48.859236,0.995185,-0.095130,0.023571,-0.000782,-0.036732,0.009071,0.000000
1.763402,1.356177,8.873595,167.195638,1.395473,7.883820,48.279522,0.995096,-0.096008,0.023788,-0.000782,-0.037650,0.009294,0.000000
1.767661,1.362121,8.907174,167.401189,1.394959,7.881752,48.227523,0.995088,-0.096087,0.023808,-0.000782,-0.037617,0.009290,0.000000
1.771921,1.368062,8.940745,167.606519,1.394445,7.879687,48.175546,0.995080,-0.096167,0.023828,-0.000782,-0.037467,0.009261,0.000000
1.776181,1.374001,8.974306,167.811627,1.393933,7.877625,48.123591,0.995071,-0.096246,0.023847,-0.000782,-0.037259,0.009220,0.000000
1.784701,1.385872,9.041403,168.221180,1.392909,7.873511,48.019747,0.995055,-0.096403,0.023886,-0.000782,-0.036924,0.009154,0.000000
1.793220,1.397735,9.108465,168.629848,1.391889,7.869406,47.915991,0.995039,-0.096560,0.023925,-0.000782,-0.036787,0.009130,0.000000
1.801740,1.409589,9.175492,169.037634,1.390872,7.865317,47.812350,0.995023,-0.096716,0.023964,-0.000782,-0.036857,0.009150,0.000000
1.814848,1.427810,9.278547,169.663301,1.389313,7.859047,47.653073,0.994998,-0.096957,0.024024,-0.000782,-0.037195,0.009229,0.000000
1.827955,1.446011,9.381521,170.286881,1.387760,7.852802,47.494011,0.994973,-0.097201,0.024085,-0.000782,-0.037534,0.009309,0.000000
1.841063,1.464191,9.484412,170.908378,1.386213,7.846584,47.335166,0.994947,-0.097446,0.024146,-0.000782,-0.037824,0.009378,0.000000
1.854171,1.482351,9.587222,171.527794,1.384674,7.840393,47.176539,0.994922,-0.097693,0.024207,-0.000782,-0.038038,0.009431,0.000000
1.888649,1.530023,9.857266,173.147177,1.380655,7.824234,46.760311,0.994853,-0.098349,0.024371,-0.000782,-0.038524,0.009556,0.000000
1.923127,1.577556,10.126756,174.752234,1.376679,7.808246,46.345503,0.994783,-0.099015,0.024536,-0.000782,-0.039101,0.009700,0.000000
